m/z,intensity
369.5,71.0
369.6,5.5
369.7,0.0
369.8,71.5
369.9,454.0
370.0,231.0
370.1,2380.0
370.2,3035.0
370.3,21238.0
370.4,22697.5
370.5,2954.0
370.6,1340.0
370.7,1848.0
370.8,662.5
370.9,426.0
371.0,1074.0
371.1,6390.5
371.2,30015.0
371.3,31598.5
371.4,31441.0
371.5,9272.0
371.6,682.0
371.7,0.0
371.8,0.0
371.9,52.5
372.0,200.0
372.1,52.5
372.2,44.0
372.3,2886.0
372.4,5293.0
372.5,823.0
372.6,2260.0
372.7,14618.0
372.8,13510.5
372.9,1719.0
373.0,5126.0
373.1,5235.5
373.2,2032.0
373.3,4370.5
373.4,2321.5
373.5,133.0
373.6,0.0
373.7,0.0
373.8,4142.5
373.9,3324.5
374.0,282.0
374.1,182.0
374.2,101.0
374.3,7.5
374.4,0.0
374.5,0.0
374.6,0.0
374.7,0.0
374.8,0.0
374.9,0.0
375.0,11615.0
375.1,32266.5
375.2,26928.0
375.3,11577.0
375.4,2422.0
375.5,129.0
375.6,0.0
375.7,0.0
375.8,0.0
375.9,0.0
376.0,0.0
376.1,88.5
376.2,790.0
376.3,2271.0
376.4,839.0
376.5,13.0
376.6,0.0
376.7,0.0
376.8,0.0
376.9,0.0
377.0,43.0
377.1,217.0
377.2,404.0
377.3,4602.5
377.4,9745.5
377.5,1658.0
377.6,115.0
377.7,0.0
377.8,1072.0
377.9,1259.5
378.0,601.0
378.1,2792.0
378.2,11127.0
378.3,5619.0
378.4,204.5
378.5,0.0
378.6,0.0
378.7,0.0
378.8,1165.0
378.9,19738.5
379.0,19606.0
379.1,28688.0
379.2,28607.0
379.3,5336.0
379.4,0.0
379.5,0.0
379.6,0.0
379.7,0.0
379.8,0.0
379.9,348.0
380.0,1483.0
380.1,582.0
380.2,0.0
380.3,2777.5
380.4,4154.5
380.5,1380.0
380.6,944.0
380.7,916.0
380.8,173.0
380.9,0.0
381.0,0.0
381.1,1481.0
381.2,6627.0
381.3,3223.0
381.4,30512.0
381.5,31690.0
381.6,6667.0
381.7,2622.0
381.8,411.5
381.9,0.0
382.0,0.0
382.1,378.5
382.2,927.0
382.3,24066.0
382.4,91103.5
382.5,21468.0
382.6,1657.5
382.7,705.0
382.8,1126.0
382.9,681.0
383.0,71.0
383.1,44.0
383.2,571.0
383.3,2014.5
383.4,3830.5
383.5,15232.0
383.6,15302.0
383.7,8241.0
383.8,3076.0
383.9,287.0
384.0,26.0
384.1,2.0
384.2,0.0
384.3,0.0
384.4,0.0
384.5,0.0
384.6,0.0
384.7,0.0
384.8,149.5
384.9,605.5
385.0,133.0
385.1,12849.0
385.2,59374.0
385.3,36992.5
385.4,17643.0
385.5,4662.0
385.6,811.0
385.7,0.0
385.8,280.0
385.9,18268.0
386.0,107122.0
386.1,89918.5
386.2,13654.0
386.3,2100.0
386.4,2912.0
386.5,1378.0
386.6,101.5
386.7,0.0
386.8,0.0
386.9,0.0
387.0,0.0
387.1,12063.0
387.2,26732.0
387.3,9752.0
387.4,37.0
387.5,0.0
387.6,0.0
387.7,0.0
387.8,0.0
387.9,0.0
388.0,30830.0
388.1,65444.5
388.2,21652.0
388.3,8126.0
388.4,1600.5
388.5,27.0
388.6,392.5
388.7,1753.0
388.8,874.5
388.9,47.0
389.0,0.0
389.1,4676.5
389.2,27785.0
389.3,21784.0
389.4,5013.0
389.5,6838.0
389.6,1979.0
389.7,1516.0
389.8,2681.0
389.9,328.5
390.0,0.0
390.1,0.0
390.2,0.0
390.3,1084.0
390.4,685.5
390.5,47.0
390.6,94420.0
390.7,163956.0
390.8,49089.5
390.9,1185.0
391.0,0.0
391.1,518.0
391.2,1693.0
391.3,1234.5
391.4,72.0
391.5,0.0
391.6,0.0
391.7,0.0
