m/z,intensity
375.2,11695.666666666666
375.21,12913.464285714286
375.22,12892.75
375.23,12756.82142857143
375.24,14985.0
375.25,6810.357142857143
375.26,8733.42857142857
375.27,10630.75
375.28,11536.814814814816
375.29,11840.464285714286
375.3,12686.964285714286
375.31,12567.964285714286
375.32,15374.535714285714
375.33,9233.75
375.34,16480.89285714286
375.35,16790.285714285714
375.36,13967.42857142857
375.37,13863.42857142857
375.38,8874.285714285714
375.39,14233.964285714286
375.4,12978.607142857143
375.41,8553.333333333334
375.42,9765.892857142857
375.43,10269.75
375.44,11933.42857142857
375.45,11203.964285714286
375.46,14778.785714285714
375.47,13914.67857142857
375.48,16131.392857142857
375.49,14238.285714285714
375.5,11566.5
375.51,9669.964285714286
375.52,10814.555555555555
375.53,13655.464285714286
375.54,8285.142857142857
375.55,12229.607142857143
375.56,10523.392857142857
375.57,14395.035714285714
375.58,15906.642857142857
375.59,9957.642857142857
375.6,12700.392857142857
375.61,16042.185185185184
375.62,14609.285714285714
375.63,9851.92857142857
375.64,9693.607142857143
375.65,10106.07142857143
375.66,9926.142857142857
375.67,12076.75
375.68,14866.142857142857
375.69,12746.75
375.7,11910.074074074075
375.71,11732.5
375.72,11470.82142857143
375.73,21168.464285714286
375.74,18129.285714285714
375.75,9564.0
375.76,7532.0
375.77,9657.148148148148
375.78,12448.964285714286
375.79,11045.57142857143
375.8,13673.607142857143
375.81,13817.642857142857
375.82,11551.07142857143
375.83,17943.60714285714
375.84,14640.851851851852
375.85,11319.25
375.86,9840.214285714286
375.87,10497.0
375.88,11688.42857142857
375.89,13503.785714285714
375.9,9306.32142857143
375.91,12106.185185185184
375.92,10259.25
375.93,8708.785714285714
375.94,13095.214285714286
375.95,13439.67857142857
375.96,11802.57142857143
375.97,11152.74074074074
375.98,13211.32142857143
375.99,16314.964285714286
376.0,11005.0
376.01,14507.92857142857
376.02,8540.214285714286
376.03,10089.333333333334
376.04,17488.428571428572
376.05,16368.464285714286
376.06,9321.285714285714
376.07,13520.82142857143
376.08,13147.148148148148
376.09,13162.892857142857
376.1,13838.42857142857
376.11,8035.357142857143
376.12,12609.357142857143
376.13,10662.785714285714
376.14,9700.592592592593
376.15,10569.357142857143
376.16,9575.714285714286
376.17,14977.785714285714
376.18,18225.571428571428
376.19,11015.814814814816
376.2,8579.42857142857
376.21,13212.607142857143
376.22,8156.571428571428
376.23,9311.714285714286
376.24,11134.814814814816
376.25,18681.39285714286
376.26,14608.107142857143
376.27,15987.785714285714
376.28,13346.642857142857
376.29,14000.0
376.3,13472.857142857143
376.31,16558.821428571428
376.32,17536.321428571428
376.33,8300.518518518518
376.34,14620.035714285714
376.35,12911.035714285714
376.36,10712.17857142857
376.37,11323.357142857143
376.38,12091.703703703704
376.39,12190.75
376.4,14371.464285714286
376.41,12260.857142857143
376.42,10971.25925925926
376.43,15872.607142857143
376.44,13608.25
376.45,10327.035714285714
376.46,14115.296296296296
376.47,20684.89285714286
376.48,10590.5
376.49,11005.714285714286
376.5,15672.111111111111
376.51,13585.82142857143
376.52,10765.67857142857
376.53,13069.32142857143
376.54,12902.592592592593
376.55,12740.535714285714
376.56,10954.75
376.57,8938.0
376.58,9151.074074074075
376.59,15338.285714285714
376.6,10733.25
376.61,11752.714285714286
376.62,15609.296296296296
376.63,11509.142857142857
376.64,10726.67857142857
376.65,9516.035714285714
376.66,9958.25925925926
376.67,12858.357142857143
376.68,7770.571428571428
376.69,16036.857142857143
376.7,10082.703703703704
376.71,8474.214285714286
376.72,15174.0
376.73,11273.0
376.74,11795.5
376.75,9226.0
376.76,10707.285714285714
376.77,8855.703703703704
376.78,18376.464285714286
376.79,11284.035714285714
376.8,13085.296296296296
376.81,12265.0
376.82,10451.42857142857
376.83,15389.107142857143
376.84,15199.888888888889
376.85,8852.57142857143
376.86,10192.57142857143
376.87,12629.925925925925
376.88,14054.107142857143
376.89,14337.92857142857
376.9,10075.518518518518
376.91,14722.82142857143
376.92,13767.214285714286
376.93,15566.75
376.94,11534.0
376.95,8327.857142857143
376.96,8910.285714285714
376.97,16187.62962962963
376.98,8403.357142857143
376.99,13889.92857142857
377.0,12781.777777777777
377.01,7432.071428571428
377.02,10941.607142857143
377.03,11549.074074074075
377.04,9588.107142857143
377.05,16300.357142857143
377.06,9775.037037037036
377.07,13375.892857142857
377.08,16766.75
377.09,10727.62962962963
377.1,14032.464285714286
377.11,10338.535714285714
377.12,14288.074074074075
377.13,14629.92857142857
377.14,13759.25
377.15,13252.185185185184
377.16,9039.857142857143
377.17,15897.75
377.18,18765.62962962963
377.19,12262.107142857143
377.2,14303.142857142857
377.21,13905.111111111111
377.22,13539.0
377.23,13441.75
377.24,17421.185185185186
377.25,15770.892857142857
377.26,11378.035714285714
377.27,9476.888888888889
377.28,14818.25
377.29,9283.851851851852
377.3,9758.107142857143
377.31,8685.42857142857
377.32,16463.25925925926
377.33,18479.535714285714
377.34,13918.07142857143
377.35,15722.777777777777
377.36,17755.35714285714
377.37,13234.25
377.38,13501.814814814816
377.39,12662.642857142857
377.4,11854.703703703704
377.41,11840.75
377.42,16855.14285714286
377.43,11245.074074074075
377.44,16267.214285714286
377.45,11807.25925925926
377.46,7486.785714285715
377.47,14364.357142857143
377.48,14180.407407407407
377.49,10075.857142857143
377.5,13672.642857142857
377.51,11358.518518518518
377.52,14652.42857142857
377.53,14550.62962962963
377.54,12203.07142857143
377.55,8097.75
377.56,10596.518518518518
377.57,8987.214285714286
377.58,13926.814814814816
377.59,8948.392857142857
377.6,10245.357142857143
377.61,10853.481481481482
377.62,9176.214285714286
377.63,8579.481481481482
377.64,12815.214285714286
377.65,12530.074074074075
377.66,13042.357142857143
377.67,13151.035714285714
377.68,13173.888888888889
377.69,12704.035714285714
377.7,6757.2962962962965
377.71,15563.57142857143
377.72,15746.82142857143
377.73,10690.37037037037
377.74,13663.67857142857
377.75,8968.222222222223
377.76,7592.0
377.77,15639.851851851852
377.78,11981.42857142857
377.79,15899.42857142857
377.8,8476.333333333334
377.81,14519.214285714286
377.82,13687.25925925926
377.83,11209.392857142857
377.84,9439.851851851852
377.85,7169.714285714285
377.86,16988.0
377.87,8684.464285714286
377.88,14607.25
377.89,9830.148148148148
377.9,10515.857142857143
377.91,10903.444444444445
377.92,12844.357142857143
377.93,15786.888888888889
377.94,15941.57142857143
377.95,14722.888888888889
