m/z,intensity
375.2,7357.0
375.21,8804.392857142857
375.22,8585.357142857143
375.23,10262.785714285714
375.24,10437.42857142857
375.25,11283.857142857143
375.26,11249.785714285714
375.27,6218.75
375.28,7004.2962962962965
375.29,9026.785714285714
375.3,6967.035714285715
375.31,8429.535714285714
375.32,5929.071428571428
375.33,7961.0
375.34,7645.785714285715
375.35,8495.535714285714
375.36,6650.785714285715
375.37,5214.25
375.38,5784.928571428572
375.39,9829.75
375.4,6485.392857142857
375.41,5965.7037037037035
375.42,7267.321428571428
375.43,8482.92857142857
375.44,10167.32142857143
375.45,6224.321428571428
375.46,7881.214285714285
375.47,6436.607142857143
375.48,10990.785714285714
375.49,6431.642857142857
375.5,8834.0
375.51,7032.964285714285
375.52,7686.259259259259
375.53,5354.0
375.54,8270.25
375.55,9096.75
375.56,8849.42857142857
375.57,8165.0
375.58,4964.107142857143
375.59,7065.178571428572
375.6,6813.035714285715
375.61,8004.185185185185
375.62,7671.535714285715
375.63,6843.214285714285
375.64,8519.642857142857
375.65,10224.75
375.66,6753.571428571428
375.67,9028.892857142857
375.68,8999.285714285714
375.69,10720.42857142857
375.7,10316.074074074075
375.71,6326.857142857143
375.72,7923.928571428572
375.73,7123.214285714285
375.74,6923.607142857143
375.75,7960.428571428572
375.76,9186.285714285714
375.77,6351.851851851852
375.78,9411.392857142857
375.79,10550.607142857143
375.8,7079.928571428572
375.81,9511.57142857143
375.82,9217.0
375.83,4206.464285714285
375.84,9271.62962962963
375.85,8513.5
375.86,6506.785714285715
375.87,7805.714285714285
375.88,7717.0
375.89,6787.964285714285
375.9,4697.142857142857
375.91,7963.2962962962965
375.92,7556.785714285715
375.93,5394.892857142857
375.94,6938.821428571428
375.95,9134.42857142857
375.96,10034.964285714286
375.97,8249.407407407407
375.98,6890.928571428572
375.99,6142.25
376.0,4165.392857142857
376.01,13723.5
376.02,8419.5
376.03,6671.814814814815
376.04,7608.678571428572
376.05,12624.5
376.06,6748.285714285715
376.07,9262.357142857143
376.08,6783.555555555556
376.09,6028.642857142857
376.1,6747.321428571428
376.11,9268.035714285714
376.12,5714.857142857143
376.13,6511.0
376.14,7608.222222222223
376.15,10808.035714285714
376.16,7516.5
376.17,8308.607142857143
376.18,9874.92857142857
376.19,7124.111111111111
376.2,9866.07142857143
376.21,7157.035714285715
376.22,6545.964285714285
376.23,6994.607142857143
376.24,7824.037037037037
376.25,7996.964285714285
376.26,7390.678571428572
376.27,6352.357142857143
376.28,8988.464285714286
376.29,7882.592592592592
376.3,6910.714285714285
376.31,5887.928571428572
376.32,7249.142857142857
376.33,7767.777777777777
376.34,8195.07142857143
376.35,6217.964285714285
376.36,7481.571428571428
376.37,5489.142857142857
376.38,9752.111111111111
376.39,10018.464285714286
376.4,9645.25
376.41,9211.107142857143
376.42,8076.814814814815
376.43,7185.428571428572
376.44,7511.964285714285
376.45,9617.357142857143
376.46,5847.851851851852
376.47,8212.214285714286
376.48,6867.25
376.49,10679.392857142857
376.5,6720.0
376.51,8032.535714285715
376.52,4666.857142857143
376.53,8308.357142857143
376.54,8601.962962962964
376.55,6396.928571428572
376.56,4724.785714285715
376.57,8226.57142857143
376.58,8226.814814814816
376.59,7883.142857142857
376.6,7593.892857142857
376.61,7634.214285714285
376.62,6022.185185185185
376.63,5573.892857142857
376.64,5171.714285714285
376.65,10112.464285714286
376.66,5972.259259259259
376.67,8793.25
376.68,8431.0
376.69,6742.857142857143
376.7,5233.666666666667
376.71,8972.92857142857
376.72,7880.607142857143
376.73,5755.111111111111
376.74,6513.321428571428
376.75,8026.428571428572
376.76,6469.392857142857
376.77,5722.814814814815
376.78,8403.392857142857
376.79,9819.142857142857
376.8,7479.481481481482
376.81,8057.285714285715
376.82,6228.035714285715
376.83,8143.0
376.84,8750.518518518518
376.85,6143.392857142857
376.86,7650.785714285715
376.87,6356.444444444444
376.88,7253.142857142857
376.89,8049.035714285715
376.9,6953.592592592592
376.91,10163.5
376.92,7179.892857142857
376.93,7562.821428571428
376.94,10788.074074074075
376.95,7111.857142857143
376.96,7871.75
376.97,6335.962962962963
376.98,7444.75
376.99,8369.67857142857
377.0,10383.148148148148
377.01,5764.035714285715
377.02,8408.25
377.03,9719.222222222223
377.04,7673.0
377.05,8352.357142857143
377.06,5067.444444444444
377.07,8738.67857142857
377.08,8648.035714285714
377.09,6538.074074074074
377.1,9385.035714285714
377.11,8095.25
377.12,5090.333333333333
