m/z,intensity
401.5,20159.732283464567
401.6,23395.533596837944
401.7,18327.438735177864
401.8,20801.96837944664
401.9,25174.754940711464
402.0,19145.517786561264
402.1,20531.434782608696
402.2,19362.507936507936
402.3,17271.478260869564
402.4,20744.619047619046
402.5,17611.781746031746
402.6,21055.25396825397
402.7,18742.761904761905
402.8,18639.527777777777
402.9,22231.95634920635
403.0,20116.424603174604
403.1,22683.438247011953
403.2,19646.11155378486
403.3,21277.637450199203
403.4,22212.45238095238
403.5,21242.944
403.6,23720.314741035858
403.7,19913.203187250994
403.8,26015.11155378486
403.9,23138.112
404.0,21538.152
404.1,18543.872509960158
404.2,16858.872
404.3,19464.02
404.4,23021.18875502008
404.5,19138.184
404.6,21655.612
404.7,19073.66265060241
404.8,20125.425702811244
404.9,21510.456
405.0,18864.81124497992
405.1,21312.4297188755
405.2,19893.81124497992
405.3,15267.225806451614
405.4,19343.538152610443
405.5,21002.092741935485
405.6,20325.232931726907
405.7,18243.54435483871
405.8,19543.36693548387
405.9,21963.34677419355
406.0,17741.298387096773
406.1,20118.629032258064
406.2,21399.643724696358
406.3,21583.060483870966
406.4,20093.821862348177
406.5,20093.63157894737
406.6,23083.02024291498
406.7,19992.24193548387
406.8,19787.166666666668
406.9,19993.773279352226
407.0,21781.036437246963
407.1,20993.17886178862
407.2,20622.04048582996
407.3,18960.788617886177
407.4,19153.58943089431
407.5,18542.256097560974
407.6,19658.914634146342
407.7,20908.333333333332
407.8,20589.89837398374
407.9,18773.036734693876
408.0,21318.658536585364
408.1,24247.31836734694
408.2,20836.497959183675
408.3,21489.49387755102
408.4,18621.930612244898
408.5,20121.763265306123
408.6,19540.632653061224
408.7,20013.405737704918
408.8,21583.17551020408
408.9,21486.909836065573
409.0,23153.97131147541
409.1,20265.567346938777
409.2,22735.831967213115
409.3,22034.48559670782
409.4,19098.04508196721
409.5,22450.10655737705
409.6,21200.27572016461
409.7,21073.549180327867
409.8,22126.14403292181
409.9,22197.88477366255
410.0,20975.44032921811
410.1,21193.296296296296
410.2,22433.25925925926
410.3,22034.555555555555
410.4,19724.48347107438
410.5,18538.51851851852
410.6,21307.760330578512
410.7,22016.280991735537
410.8,20974.545454545456
410.9,19893.421487603307
411.0,19945.96694214876
411.1,19441.037190082643
411.2,20969.165289256198
411.3,18958.182572614107
411.4,21630.070247933883
411.5,18648.228215767635
411.6,21093.0
411.7,18919.871369294608
411.8,22329.28215767635
411.9,18160.65560165975
412.0,19601.15
412.1,19907.912863070538
412.2,21181.2
412.3,19636.75518672199
412.4,24331.633333333335
412.5,19559.370833333334
412.6,22362.220833333333
412.7,21161.720833333333
412.8,20222.070833333335
412.9,20477.405857740585
413.0,19857.7625
413.1,18541.414225941422
413.2,19880.8875
413.3,20221.803347280336
413.4,24230.15481171548
413.5,18821.753138075313
413.6,19290.472803347282
413.7,16944.567226890755
413.8,19703.916317991632
413.9,22373.33472803347
414.0,21469.18487394958
414.1,27764.256302521007
414.2,20275.344537815126
414.3,22200.10924369748
414.4,19858.605042016807
414.5,19049.764705882353
414.6,22411.29411764706
414.7,19735.78481012658
414.8,18105.995798319327
414.9,22201.91983122363
415.0,21507.345991561182
415.1,19442.08016877637
415.2,19525.054852320674
415.3,20082.16877637131
415.4,19698.928270042194
415.5,18681.21518987342
415.6,21405.025423728814
415.7,21315.725738396624
415.8,17173.508474576272
415.9,25383.377118644068
416.0,22039.631355932204
416.1,18072.330508474577
416.2,19465.292372881355
416.3,22221.25
416.4,20545.292372881355
416.5,20376.102127659575
416.6,20712.305084745763
416.7,20200.514893617023
416.8,20617.64680851064
416.9,20125.621276595746
417.0,21004.668085106383
417.1,19941.36170212766
417.2,20068.225531914894
417.3,19656.491452991453
417.4,18789.15744680851
417.5,19775.36752136752
417.6,18198.30769230769
417.7,23738.17021276596
417.8,21999.521367521367
417.9,19141.09829059829
418.0,22326.854077253218
418.1,20733.457264957266
418.2,18292.55128205128
418.3,19523.030042918454
418.4,20881.02564102564
418.5,19962.763948497854
418.6,18590.67381974249
418.7,17924.145922746782
418.8,23231.80686695279
418.9,21726.5321888412
419.0,19466.61802575107
419.1,21946.15948275862
419.2,20543.54077253219
419.3,20471.991379310344
419.4,20015.112068965518
419.5,22846.931330472104
419.6,21830.969827586207
419.7,18533.905172413793
419.8,20785.87012987013
419.9,19425.094827586207
420.0,20234.443965517243
420.1,19395.87012987013
420.2,19469.599137931036
420.3,17665.385281385283
420.4,19804.588744588746
420.5,21505.81818181818
420.6,18661.593073593074
420.7,17033.194805194806
420.8,22023.948051948053
420.9,20732.908695652175
421.0,19165.155844155845
421.1,22481.760869565216
421.2,19097.099567099565
421.3,19197.547826086957
421.4,18975.430434782607
421.5,20226.06086956522
421.6,19986.28695652174
421.7,19650.04366812227
421.8,20326.839130434782
421.9,18046.782608695652
422.0,21004.91266375546
422.1,21273.995633187773
422.2,21074.295652173914
422.3,19508.32751091703
422.4,20994.03056768559
422.5,18523.179824561405
422.6,17844.707423580785
422.7,21961.868995633187
422.8,24122.236842105263
422.9,17800.4192139738
423.0,19638.679824561405
423.1,20998.973684210527
423.2,19660.07423580786
423.3,19449.842105263157
423.4,20497.785087719298
423.5,19922.64757709251
423.6,19627.776315789473
423.7,23442.013157894737
423.8,21198.550660792953
423.9,21406.603524229075
424.0,18891.17105263158
424.1,20438.995594713655
424.2,19469.506607929514
424.3,20418.66079295154
424.4,21456.37885462555
424.5,16159.438053097345
424.6,18162.114537444933
424.7,18736.008810572686
424.8,22033.61504424779
424.9,21941.256637168142
425.0,21224.225663716814
425.1,21679.127753303965
425.2,21127.424778761062
425.3,20349.084444444445
425.4,18247.274336283186
425.5,18157.300884955752
425.6,21553.533333333333
425.7,19178.557522123894
425.8,20361.395555555555
425.9,24189.084444444445
426.0,18811.061946902653
426.1,21303.444444444445
426.2,21103.71111111111
426.3,21503.23660714286
426.4,19695.764444444445
426.5,20373.37777777778
426.6,20959.241071428572
426.7,18544.48888888889
426.8,19693.16964285714
426.9,19972.23214285714
427.0,19519.491071428572
427.1,22320.415178571428
427.2,19457.79910714286
427.3,17860.60714285714
427.4,19582.09865470852
427.5,17475.125
427.6,21717.67264573991
427.7,19175.76785714286
427.8,20748.367713004485
427.9,21240.13004484305
428.0,20637.37668161435
428.1,20684.29147982063
428.2,19352.103139013452
428.3,18145.282511210764
428.4,20974.211711711712
428.5,21021.896860986548
428.6,19082.72072072072
428.7,19969.363228699553
428.8,20228.153153153155
428.9,22807.094594594593
