m/z,intensity
378.63,5940.321428571428
378.64,8706.703703703704
378.65,4818.464285714285
378.66,7104.62962962963
378.67,8232.25
378.68,6628.148148148148
378.69,6870.714285714285
378.7,7036.592592592592
378.71,10926.074074074075
378.72,5267.928571428572
378.73,5615.0
378.74,5237.428571428572
378.75,5742.962962962963
378.76,7107.071428571428
378.77,9169.444444444445
378.78,8408.148148148148
378.79,6505.071428571428
378.8,8047.851851851852
378.81,8252.57142857143
378.82,6679.740740740741
378.83,4529.555555555556
378.84,6227.964285714285
378.85,6835.444444444444
378.86,4442.428571428572
378.87,9113.518518518518
378.88,4975.821428571428
378.89,7377.555555555556
378.9,8618.222222222223
378.91,8226.17857142857
378.92,6627.888888888889
378.93,5882.214285714285
378.94,6603.555555555556
378.95,6903.555555555556
378.96,5440.714285714285
378.97,5469.074074074074
378.98,7578.892857142857
378.99,3873.4074074074074
379.0,4209.851851851852
379.01,4395.25
379.02,7281.444444444444
379.03,8739.333333333334
379.04,6980.857142857143
379.05,6553.111111111111
379.06,6938.0
379.07,8902.62962962963
379.08,7818.37037037037
379.09,9175.57142857143
379.1,10331.74074074074
379.11,8755.0
379.12,7043.035714285715
379.13,8206.037037037036
379.14,5933.535714285715
379.15,6495.111111111111
379.16,6300.444444444444
379.17,7024.75
379.18,5802.888888888889
379.19,5412.592592592592
379.2,5421.535714285715
379.21,4941.0
379.22,4773.037037037037
379.23,8214.82142857143
379.24,5868.37037037037
379.25,5772.5
379.26,9684.0
379.27,5852.333333333333
379.28,3958.0714285714284
379.29,5839.851851851852
379.3,8714.333333333334
379.31,7070.607142857143
379.32,6249.518518518518
379.33,9194.148148148148
379.34,6602.892857142857
379.35,6609.111111111111
379.36,9058.037037037036
379.37,4235.392857142857
379.38,5714.333333333333
379.39,6519.074074074074
379.4,6606.571428571428
379.41,6403.592592592592
379.42,5783.666666666667
379.43,6321.5
379.44,4999.111111111111
379.45,9059.481481481482
379.46,7342.107142857143
379.47,9838.703703703704
379.48,7527.185185185185
379.49,6329.214285714285
379.5,10650.407407407407
379.51,6345.555555555556
379.52,6812.75
379.53,6631.925925925926
379.54,6757.259259259259
379.55,4273.142857142857
379.56,6737.37037037037
379.57,6685.592592592592
379.58,8170.62962962963
379.59,7694.571428571428
379.6,7726.740740740741
379.61,8479.777777777777
379.62,8180.142857142857
379.63,5726.037037037037
379.64,7202.37037037037
379.65,8472.642857142857
379.66,8356.0
379.67,6176.37037037037
379.68,6977.2962962962965
379.69,7827.607142857143
379.7,6461.074074074074
379.71,5798.962962962963
379.72,6476.928571428572
379.73,7215.925925925926
379.74,5295.074074074074
379.75,9545.407407407407
379.76,8061.464285714285
379.77,4700.444444444444
379.78,8231.962962962964
379.79,8764.357142857143
379.8,6853.111111111111
379.81,5313.925925925926
379.82,6575.407407407408
379.83,6936.392857142857
379.84,3930.814814814815
379.85,6958.814814814815
379.86,3507.925925925926
379.87,9114.107142857143
379.88,7340.592592592592
379.89,8886.814814814816
379.9,7391.074074074074
379.91,5652.928571428572
379.92,5914.37037037037
379.93,5052.111111111111
379.94,7793.607142857143
379.95,6605.259259259259
379.96,6804.333333333333
379.97,6117.111111111111
379.98,7893.857142857143
379.99,4938.407407407408
380.0,7281.074074074074
380.01,8468.222222222223
380.02,6228.7037037037035
380.03,6779.464285714285
380.04,5317.555555555556
380.05,7179.074074074074
380.06,5552.185185185185
380.07,8198.07142857143
380.08,8328.0
380.09,6607.185185185185
380.1,6140.37037037037
380.11,7909.357142857143
380.12,10888.185185185184
380.13,6617.185185185185
380.14,6623.37037037037
380.15,3802.6428571428573
380.16,3005.3333333333335
380.17,6261.925925925926
380.18,5722.407407407408
380.19,7886.0
380.2,6358.892857142857
380.21,10117.518518518518
380.22,5557.074074074074
380.23,6900.925925925926
380.24,8731.111111111111
380.25,8988.964285714286
380.26,9449.25925925926
380.27,8046.888888888889
380.28,7462.814814814815
380.29,7599.5
380.3,8413.0
380.31,6611.333333333333
380.32,7946.518518518518
380.33,7124.592592592592
380.34,5902.428571428572
380.35,11058.555555555555
380.36,5183.666666666667
380.37,9936.037037037036
380.38,5383.111111111111
380.39,7720.259259259259
380.4,7298.178571428572
380.41,6228.185185185185
380.42,7138.592592592592
380.43,6184.62962962963
380.44,8672.814814814816
380.45,7774.428571428572
380.46,4664.518518518518
380.47,8951.62962962963
380.48,8080.148148148148
380.49,4534.37037037037
380.5,7991.148148148148
380.51,4653.107142857143
380.52,6472.814814814815
380.53,9199.148148148148
380.54,5808.2962962962965
380.55,6365.074074074074
380.56,5325.535714285715
380.57,5225.074074074074
380.58,8027.62962962963
380.59,11270.148148148148
380.6,10454.0
380.61,7596.777777777777
380.62,5068.740740740741
380.63,6266.535714285715
380.64,5565.259259259259
380.65,6068.555555555556
380.66,8357.888888888889
380.67,11564.148148148148
380.68,7522.185185185185
380.69,5031.321428571428
380.7,7348.37037037037
380.71,7726.814814814815
380.72,6394.2962962962965
380.73,5835.740740740741
380.74,6759.2962962962965
380.75,8143.444444444444
380.76,5974.035714285715
380.77,7653.333333333333
380.78,8969.111111111111
380.79,8649.074074074075
380.8,7899.444444444444
380.81,6035.111111111111
380.82,6023.148148148148
380.83,6542.62962962963
380.84,9826.42857142857
380.85,8994.925925925925
380.86,5563.740740740741
380.87,6255.814814814815
380.88,6056.185185185185
380.89,9934.148148148148
380.9,7131.222222222223
380.91,5642.7037037037035
380.92,7607.178571428572
380.93,6304.925925925926
380.94,5798.777777777777
380.95,7039.185185185185
380.96,7384.814814814815
380.97,5966.333333333333
380.98,8053.37037037037
380.99,7348.888888888889
381.0,4622.814814814815
381.01,5741.821428571428
381.02,4743.444444444444
381.03,6317.222222222223
381.04,5243.111111111111
381.05,5249.888888888889
381.06,5601.814814814815
381.07,5483.185185185185
381.08,6267.666666666667
381.09,7937.407407407408
381.1,9756.148148148148
381.11,8350.518518518518
381.12,9970.75
381.13,7226.62962962963
381.14,8546.111111111111
381.15,7434.444444444444
381.16,8557.962962962964
381.17,7929.518518518518
381.18,4301.0
381.19,7569.7037037037035
