m/z,intensity
389.6,10891.984848484848
389.7,8622.074349442379
389.8,8269.066914498142
389.9,8420.907063197026
390.0,7372.376865671642
390.1,9377.416356877324
390.2,9376.652985074626
390.3,9398.246268656716
390.4,8617.328358208955
390.5,9280.798507462687
390.6,8961.324626865671
390.7,9226.070895522387
390.8,9664.823970037452
390.9,9504.73880597015
391.0,8309.449438202248
391.1,8925.805243445693
391.2,9955.026217228464
391.3,9056.539325842698
391.4,8933.464419475655
391.5,9241.214285714286
391.6,8448.423220973782
391.7,8208.443609022557
391.8,8453.853383458647
391.9,10053.473684210527
392.0,8950.387218045113
392.1,9466.721804511279
392.2,9827.626415094339
392.3,8290.518796992481
392.4,9572.22641509434
392.5,8451.860377358491
392.6,9182.083018867925
392.7,9156.109433962265
392.8,8782.17358490566
392.9,9262.837735849056
393.0,8946.291666666666
393.1,9180.332075471699
393.2,9216.96590909091
393.3,9487.700757575758
393.4,9414.204545454546
393.5,9740.28409090909
393.6,10557.75
393.7,9410.038022813687
393.8,8778.890151515152
393.9,9041.832699619772
394.0,9155.444866920152
394.1,9765.429657794677
394.2,9388.326996197718
394.3,9175.760456273765
394.4,7959.920152091255
394.5,9615.251908396947
394.6,9030.125475285171
394.7,9895.812977099236
394.8,9016.763358778626
394.9,9278.057251908396
395.0,9852.820610687022
395.1,10119.091954022988
395.2,9989.790076335878
395.3,9363.213740458015
395.4,8856.643678160919
395.5,8176.593869731801
395.6,8837.63601532567
395.7,8940.900383141763
395.8,8830.95785440613
395.9,9791.218390804597
396.0,9101.276923076923
396.1,9563.65
396.2,8864.486590038314
396.3,8476.896153846154
396.4,9211.492307692308
396.5,8826.392307692307
396.6,7947.542307692308
396.7,8517.61776061776
396.8,8233.86923076923
396.9,9021.698841698842
397.0,9361.289575289575
397.1,9540.289575289575
397.2,8803.486486486487
397.3,9064.0
397.4,8259.30888030888
397.5,9486.701550387597
397.6,10200.969111969112
397.7,7728.922480620155
397.8,9784.84496124031
397.9,8840.34496124031
398.0,9060.631782945737
398.1,7980.027131782946
398.2,8573.624031007752
398.3,9852.906614785992
398.4,11083.980620155038
398.5,9029.568093385215
398.6,9282.677042801557
398.7,9702.603112840467
398.8,9260.587548638132
398.9,8988.038910505837
399.0,8516.455252918287
399.1,9253.9375
399.2,7657.94140625
399.3,9520.439688715953
399.4,8606.40625
399.5,8213.65625
399.6,8353.8203125
399.7,9660.66274509804
399.8,9277.04296875
399.9,8476.050980392158
400.0,10123.94921875
400.1,10700.67843137255
400.2,10870.2
400.3,8200.341176470589
400.4,8052.380392156862
400.5,9761.729411764705
400.6,8944.338582677165
400.7,10048.258823529412
400.8,9672.015748031496
400.9,10004.027559055117
401.0,8109.633858267716
401.1,8234.133858267716
401.2,8560.492125984252
401.3,8480.027559055117
401.4,8982.04743083004
401.5,7721.1968503937005
401.6,8891.549407114624
401.7,9852.442687747036
401.8,7574.861660079051
401.9,10008.114624505928
402.0,8940.249011857708
402.1,9315.09090909091
402.2,8580.087301587302
402.3,8090.418972332016
402.4,9399.861111111111
402.5,9504.714285714286
402.6,7727.309523809524
402.7,8405.63492063492
402.8,9903.77380952381
402.9,9093.583333333334
403.0,8669.63492063492
403.1,9708.95219123506
403.2,8236.478087649402
403.3,8773.756972111554
403.4,9883.547619047618
403.5,8839.96
403.6,9450.908366533864
403.7,7874.677290836654
403.8,9249.625498007968
403.9,9342.208
404.0,8903.156
404.1,9696.406374501992
404.2,9812.264
404.3,9217.096
404.4,9655.196787148594
404.5,7803.96
404.6,9062.888
404.7,7871.899598393575
404.8,9551.975903614459
404.9,9374.98
405.0,8281.22891566265
405.1,9358.4578313253
405.2,9020.610441767069
405.3,8007.282258064516
405.4,9746.87951807229
405.5,9301.036290322581
405.6,9165.325301204819
405.7,9616.072580645161
405.8,10692.826612903225
405.9,9086.084677419354
406.0,9446.774193548386
406.1,8913.258064516129
406.2,8746.935222672064
406.3,8963.524193548386
406.4,9105.78947368421
406.5,8428.874493927126
406.6,8697.765182186235
406.7,9690.516129032258
406.8,9531.020325203252
406.9,9951.8987854251
407.0,9892.526315789473
407.1,8739.012195121952
407.2,10456.692307692309
407.3,9318.439024390244
407.4,9261.008130081302
407.5,9625.182926829268
407.6,9567.796747967479
407.7,8904.947154471545
407.8,9372.5
407.9,8694.991836734695
408.0,9354.260162601626
408.1,9739.375510204081
408.2,10270.073469387755
408.3,8026.6122448979595
408.4,8309.34693877551
408.5,8857.151020408162
408.6,8911.902040816327
408.7,7907.7827868852455
408.8,9594.248979591837
408.9,9064.389344262296
409.0,8910.372950819672
409.1,9456.636734693877
409.2,9705.372950819672
409.3,8862.366255144032
409.4,8773.389344262296
409.5,9329.377049180328
409.6,8072.897119341564
409.7,9321.946721311475
409.8,9146.555555555555
409.9,8853.802469135802
410.0,8985.279835390946
410.1,9004.493827160493
410.2,8604.45267489712
410.3,9457.670781893004
410.4,9093.772727272728
410.5,8081.77366255144
410.6,10430.260330578512
410.7,8545.342975206611
410.8,8471.252066115703
410.9,10120.710743801654
411.0,9699.314049586777
411.1,9525.078512396694
411.2,10399.264462809917
411.3,10259.589211618257
411.4,10000.797520661157
411.5,9379.186721991702
411.6,9442.232365145228
411.7,10380.58091286307
411.8,10239.427385892117
411.9,8885.489626556016
412.0,10137.858333333334
412.1,9262.161825726142
412.2,9845.879166666668
412.3,8788.983402489626
412.4,8887.708333333334
412.5,10152.591666666667
412.6,9359.058333333332
412.7,8770.683333333332
412.8,8294.158333333333
412.9,8835.744769874476
413.0,8643.4125
413.1,9549.317991631799
413.2,9586.995833333332
413.3,8569.535564853557
413.4,9187.598326359832
413.5,7956.828451882845
413.6,9398.23849372385
413.7,8890.042016806723
413.8,8255.041841004184
413.9,7726.916317991632
414.0,10349.504201680673
414.1,8480.411764705883
414.2,9447.11344537815
414.3,10657.752100840336
414.4,8982.231092436974
414.5,9003.176470588236
414.6,8559.151260504203
414.7,9454.489451476793
414.8,8666.063025210084
414.9,8299.683544303798
415.0,9814.37552742616
415.1,8758.135021097047
415.2,8840.73417721519
415.3,9683.506329113925
415.4,9400.506329113925
415.5,7690.012658227848
415.6,9578.93220338983
415.7,8869.506329113925
415.8,8967.266949152543
415.9,9003.17372881356
416.0,9160.478813559323
416.1,8817.902542372882
416.2,8588.995762711864
416.3,9854.987288135593
416.4,8562.580508474577
416.5,8549.64255319149
416.6,8715.32627118644
416.7,8414.6
416.8,8901.663829787234
416.9,8154.08085106383
417.0,9823.374468085107
417.1,8483.91489361702
417.2,10602.463829787233
417.3,10364.294871794871
417.4,7463.702127659574
417.5,9535.299145299145
417.6,10880.666666666666
417.7,8493.736170212766
417.8,9168.0
417.9,8476.08547008547
418.0,8005.965665236052
418.1,10122.200854700855
418.2,9720.747863247863
418.3,9272.094420600859
418.4,10323.632478632479
418.5,9307.051502145923
418.6,9741.660944206009
418.7,10491.515021459227
418.8,8202.111587982832
418.9,8114.622317596567
419.0,7694.914163090129
419.1,7777.767241379311
419.2,8471.347639484979
419.3,8979.875
419.4,9496.952586206897
419.5,8260.957081545064
419.6,9472.801724137931
419.7,8304.400862068966
419.8,10249.757575757576
419.9,9909.387931034482
420.0,9853.728448275862
420.1,7335.523809523809
420.2,9063.599137931034
420.3,8109.160173160173
420.4,8134.774891774891
420.5,8731.064935064935
420.6,10152.87445887446
420.7,9662.683982683982
420.8,8374.467532467532
420.9,8460.865217391305
421.0,8873.506493506493
421.1,9393.734782608695
421.2,8848.601731601731
421.3,10361.765217391305
421.4,8613.256521739131
421.5,9001.41304347826
421.6,9881.204347826088
421.7,10270.078602620088
421.8,9734.795652173912
421.9,8760.95652173913
422.0,8998.589519650655
422.1,8693.82096069869
422.2,9880.96956521739
422.3,8655.580786026201
422.4,8791.170305676857
422.5,9974.5
422.6,7754.174672489083
422.7,9672.100436681223
422.8,8382.482456140351
422.9,9473.497816593886
423.0,8572.75
423.1,10423.46052631579
423.2,9895.222707423582
423.3,9682.315789473685
423.4,10199.837719298246
423.5,7941.145374449339
423.6,9396.03947368421
423.7,9786.083333333334
423.8,9121.541850220265
423.9,8410.189427312775
424.0,8771.684210526315
424.1,7689.4140969163
424.2,9681.84140969163
424.3,7691.753303964758
424.4,9089.022026431718
424.5,8660.318584070796
424.6,9123.784140969163
424.7,7959.193832599119
424.8,8119.4646017699115
424.9,8763.977876106195
425.0,10236.101769911504
425.1,9518.651982378855
425.2,10053.38053097345
425.3,8891.08
425.4,6180.079646017699
425.5,8842.33185840708
425.6,8253.302222222223
425.7,8198.871681415929
425.8,8327.302222222223
425.9,8966.417777777779
426.0,9036.628318584071
426.1,9595.24
426.2,10120.942222222222
426.3,10238.64732142857
426.4,9215.026666666667
426.5,9294.844444444445
426.6,8089.026785714285
426.7,8644.213333333333
426.8,8174.107142857143
426.9,8510.058035714286
427.0,9473.36607142857
427.1,9790.88392857143
427.2,8385.75
427.3,8319.151785714286
427.4,7053.452914798207
427.5,8225.94642857143
427.6,9060.713004484305
427.7,9568.25892857143
427.8,8741.448430493274
427.9,10331.708520179372
428.0,9259.699551569507
428.1,10162.390134529149
428.2,9928.45739910314
428.3,10220.493273542601
428.4,8481.824324324325
428.5,8948.67264573991
428.6,7575.941441441441
428.7,9909.757847533632
428.8,10578.734234234234
428.9,8786.027027027027
429.0,10080.9009009009
429.1,8828.391891891892
429.2,8231.68018018018
429.3,9149.968325791855
429.4,7188.959459459459
429.5,8691.420814479638
429.6,8822.216216216217
429.7,10463.83257918552
429.8,9414.968325791855
429.9,9634.099547511312
430.0,9131.787330316742
430.1,8762.027149321268
430.2,8826.506787330316
430.3,9616.745454545455
430.4,9697.823529411764
430.5,9359.772727272728
430.6,8743.16742081448
430.7,11102.618181818181
430.8,8843.813636363637
430.9,9446.936363636363
431.0,9748.372727272726
431.1,8144.163636363636
431.2,8579.6
431.3,8999.95890410959
431.4,8455.027272727273
431.5,10083.429223744291
431.6,9562.977272727272
431.7,9197.255707762557
431.8,9117.858447488585
431.9,10263.164383561643
432.0,7483.817351598173
432.1,9063.502283105023
432.2,9754.470319634704
432.3,9297.69266055046
432.4,7874.191780821918
432.5,9366.495412844037
432.6,9429.98623853211
432.7,9538.013698630137
432.8,11038.857798165138
432.9,10044.711009174312
433.0,8857.48623853211
433.1,9357.557603686635
433.2,9089.330275229358
433.3,10651.720183486239
433.4,7977.94930875576
433.5,11185.490825688074
433.6,8136.3686635944705
433.7,8409.170506912442
433.8,10957.89861751152
433.9,11002.746543778801
434.0,9767.216589861751
434.1,7904.705069124424
434.2,9026.239631336406
434.3,8990.972222222223
434.4,8359.138248847927
434.5,8895.277777777777
434.6,10183.331797235023
434.7,10012.851851851852
434.8,8961.50462962963
434.9,9008.87962962963
435.0,9702.25462962963
435.1,9901.75925925926
435.2,10051.827906976745
435.3,9377.25462962963
435.4,8865.361111111111
435.5,8304.706976744186
435.6,8782.572093023256
435.7,8400.476851851852
435.8,9188.45581395349
435.9,10351.879069767441
436.0,9792.437209302325
436.1,7945.644859813084
436.2,8005.46511627907
436.3,9450.651162790698
436.4,8138.929906542056
436.5,10399.823255813953
436.6,8433.224299065421
436.7,7571.079439252337
436.8,11143.023255813954
436.9,8490.205607476635
437.0,9637.211267605633
437.1,9716.654205607476
437.2,9805.79906542056
437.3,8843.705607476635
437.4,7824.81220657277
437.5,8906.275700934579
437.6,9663.981220657277
437.7,8711.582159624413
437.8,10345.598130841121
437.9,10408.276995305165
438.0,9490.42723004695
438.1,8150.334905660377
438.2,9734.24882629108
438.3,9113.347417840376
438.4,8696.08962264151
438.5,8269.164319248826
438.6,8120.702830188679
438.7,7841.384976525822
438.8,9066.82075471698
438.9,10494.254716981131
439.0,8510.41037735849
439.1,9556.698113207547
439.2,9784.650943396226
439.3,8808.824644549763
439.4,9110.405660377359
439.5,9530.521327014218
439.6,9568.683962264151
439.7,10800.658767772511
439.8,9646.293838862559
439.9,9298.995283018869
440.0,8605.175355450237
440.1,8240.232227488152
440.2,8929.566666666668
440.3,8191.350710900474
440.4,9645.649289099527
440.5,10107.185714285713
440.6,9204.104265402844
440.7,7909.9047619047615
440.8,10671.042857142857
440.9,10095.061611374407
441.0,10109.55238095238
441.1,7804.804761904762
441.2,9050.785714285714
441.3,9625.181818181818
441.4,10330.576190476191
441.5,9537.342857142858
441.6,8677.818181818182
441.7,9765.3
441.8,9724.22966507177
441.9,9711.066985645934
442.0,8729.837320574163
442.1,9399.177033492822
442.2,8807.028708133972
442.3,7804.2488038277515
442.4,9745.105263157895
442.5,9969.057416267942
442.6,9912.961538461539
